iteration;gpu;cpu
0;0.009326300001703203;4.120039100002032
1;0.008875300001818687;4.123278900020523
2;0.007828500005416572;4.128067799989367
3;0.007797800004482269;4.149819599988405
4;0.008077999984379858;4.126992100005737
5;0.009253700001863763;4.134879400022328
6;0.008721499994862825;4.132719799992628
7;0.0077813999960199;4.146421899989946
8;0.007783600012771785;4.136211200006073
9;0.007648800004972145;4.13597239999217
10;0.00815609999699518;4.127951700007543
11;0.007712799997534603;4.135425899992697
12;0.008378800004720688;4.125481299997773
13;0.007878600008552894;4.135358800005633
14;0.0076766000129282475;4.128650600003311
15;0.007695999986026436;4.131459799973527
16;0.007601300021633506;4.113941200019326
17;0.007704600022407249;4.145715899998322
18;0.00848660001065582;4.163379899982829
19;0.0076945000037085265;4.163057099998696
20;0.008697399985976517;4.138676700007636
21;0.007843300001695752;4.139820300013525
22;0.007776400016155094;4.222763500001747
23;0.007846399996196851;4.149573799979407
24;0.00783619997673668;4.1528928999905474
25;0.0076837000087834895;4.146418599993922
26;0.0076188000093679875;4.160467900015647
27;0.00765400001546368;4.154906100011431
28;0.007905600010417402;4.129755300004035
29;0.007778300001518801;4.12120700001833
30;0.007684599986532703;4.15559230002691
31;0.007760699983919039;4.141579699993599
32;0.008065100002568215;4.119367400009651
33;0.0078025999828241765;4.133918800012907
34;0.007694700005231425;4.144408799998928
35;0.007630600011907518;4.125620000006165
36;0.007791999989422038;4.117534499993781
37;0.007606700004544109;4.122133500000928
38;0.007828100002370775;4.149472199991578
39;0.007791300013195723;4.1359198999998625
40;0.007972299994435161;4.135387000016635
41;0.007945199991809204;4.139407399983611
42;0.007998699991730973;4.1459540000068955
43;0.008038200001465157;4.124512400012463
44;0.008034300000872463;4.1280005000007804
45;0.008249400008935481;4.12501789999078
46;0.008592800004407763;4.142196200002218
47;0.008524600008968264;4.124608199985232
48;0.008318000007420778;4.125708399980795
49;0.008123000006889924;4.1337047000124585
50;0.007768700015731156;4.135222699987935
51;0.008799899980658665;4.14154260000214
52;0.007879499986302108;4.132616000017151
53;0.008222400007070974;4.142199499998242
54;0.007686400000238791;4.137183400016511
55;0.007979699992574751;4.123495899984846
56;0.008022199996048585;4.121358100004727
57;0.007815799996023998;4.179237900010776
58;0.007672399980947375;4.1472695999837015
59;0.00800950001575984;4.125944500003243
60;0.007686599972657859;4.124666599993361
61;0.007757099985610694;4.150293099984992
62;0.007789700001012534;4.119643599988194
63;0.00782590001472272;4.126095299987355
64;0.007554500014521182;4.142835200007539
65;0.007761199987726286;4.191944599995622
66;0.007798600010573864;4.127657800010638
67;0.007847100001526996;4.1249828999862075
68;0.0076570999808609486;4.13094080000883
69;0.007657500013010576;4.145337900001323
70;0.007691300008445978;4.12464190000901
71;0.007985300006112084;4.113293500005966
72;0.007681799994315952;4.154920800006948
73;0.007915499998489395;4.140801500005182
74;0.00788060002378188;4.130779600003734
75;0.007689699996262789;4.118902700021863
76;0.007616800023242831;4.133186299994122
77;0.00792509998427704;4.129631899995729
78;0.007872899994254112;4.113021400000434
79;0.007679500005906448;4.120301700022537
80;0.007600299984915182;4.138367699983064
81;0.007568900007754564;4.137302400020417
82;0.0076336999773047864;4.1256490999949165
83;0.007648200000403449;4.126599299983354
84;0.007650399988051504;4.145867300016107
85;0.007677799992961809;4.118312899983721
86;0.00763469998491928;4.123873000004096
87;0.007655800000065938;4.161299100000178
88;0.007516000012401491;4.185307900013868
89;0.0076932999945711344;4.139559900009772
90;0.007634999987203628;4.185500299994601
91;0.00751620001392439;4.188352500001201
92;0.007517000020015985;4.3153361000004224
93;0.007681299990508705;4.187860699981684
94;0.0075339000031817704;4.163325300003635
95;0.007618900010129437;4.147261200007051
96;0.007610400003613904;4.185045599995647
97;0.007841700018616393;4.192433299991535
98;0.007513299991842359;4.156864699994912
99;0.007660800009034574;4.147514599986607
100;0.0076314999896567315;4.163718399999198
101;0.007915700000012293;4.123762299976079
102;0.007563999999547377;4.128708100004587
103;0.007633500004885718;4.13803370000096
104;0.0074770000064745545;4.1321679999819025
105;0.008196100010536611;4.116262899973663
106;0.0075523999985307455;4.119361199991545
107;0.00782739999704063;4.132855100004235
108;0.007679000002099201;4.13266209998983
109;0.007659000024432316;4.139327399985632
110;0.007616900024004281;4.151966500008712
111;0.007636800000909716;4.183614900015527
112;0.0075684999756049365;4.196445999987191
113;0.007688699988648295;4.306082900002366
114;0.007550000009359792;4.232751800009282
115;0.007526699977461249;4.317507299972931
116;0.00760660000378266;4.195826699986355
117;0.007647500024177134;4.147523899999214
118;0.007602700003189966;4.133969199989224
119;0.007577600015792996;4.174889899994014
120;0.007475999998860061;4.146489499980817
121;0.00766279999515973;4.132293300004676
122;0.007625500002177432;4.212096300005214
123;0.007614700007252395;4.150009500008309
124;0.007594000024255365;4.127778699999908
125;0.00759620001190342;4.1164876999973785
126;0.00749540000106208;4.1376656999927945
127;0.007678599999053404;4.16574130000663
128;0.007508299982873723;4.138124799996149
129;0.0077735999948345125;4.179879300005268
130;0.007505999994464219;4.257400500006042
131;0.007549500005552545;4.2001384000177495
132;0.007532199990237132;4.151218999992125
133;0.007628899998962879;4.149213500000769
134;0.007526200002757832;4.242659599985927
135;0.00782279999111779;4.1502469000115525
136;0.007593599992105737;4.166202699998394
137;0.007567499997094274;4.147913699998753
138;0.007451500016031787;4.180417199997464
139;0.007948299986310303;4.12040050001815
140;0.007594499998958781;4.122408800001722
141;0.007638799987034872;4.142728200007696
142;0.007579600001918152;4.25639220001176
143;0.0077837999851908535;4.149603099998785
144;0.007544599997345358;4.140314199990826
