iteration;gpu;cpu
0;0.013803400001052069;0.4202877999996417
1;0.013536400001612492;0.4115534000011394
2;0.013478199998644413;0.4098760000015318
3;0.013445599997794488;0.41159569999945234
4;0.013476799998898059;0.4103810999986308
5;0.013490899997123051;0.40959989999828395
6;0.013496799998392817;0.41022030000021914
7;0.013451400001940783;0.4096408000004885
8;0.013468000001012115;0.4105605000004289
9;0.0134089999992284;0.4100658999996085
10;0.013456299999234034;0.41754130000117584
11;0.013439199999993434;0.4115428000004613
12;0.012719899998046458;0.4153580000020156
13;0.01271679999990738;0.41930890000003274
14;0.012621400001080474;0.4130220000006375
15;0.012727499997708946;0.42426680000062333
16;0.012687400001595961;0.41206139999849256
17;0.012734500000078697;0.4091582999972161
18;0.012713100000837585;0.41074099999968894
19;0.01274589999957243;0.40959510000175214
20;0.012684799999988172;0.41123850000076345
21;0.01267790000201785;0.4094866999985243
22;0.01267349999761791;0.41091969999979483
23;0.012691399999312125;0.4092949000005319
24;0.012732099999993807;0.4096276000018406
25;0.012717800000245916;0.4103276999994705
26;0.012697999998636078;0.4093451999979152
27;0.012692399999650661;0.41001220000180183
28;0.012669100000493927;0.40995870000188006
29;0.012725299999146955;0.4098943999997573
30;0.012779199998476543;0.41004570000222884
31;0.012741399998049019;0.4100402000003669
32;0.012567400000989437;0.41102950000276905
33;0.012693599997874117;0.40976100000261795
34;0.012699799997790251;0.4097355999983847
35;0.012693800003034994;0.40970129999914207
36;0.012722100000246428;0.4092393999999331
37;0.012688599999819417;0.4118589999998221
38;0.012738299999909941;0.41099039999971865
39;0.01264889999947627;0.40839869999763323
40;0.012635500002943445;0.4095761999997194
41;0.012733299998217262;0.4098163000016939
42;0.012729800000670366;0.41199240000059945
43;0.012688499999057967;0.41123769999830984
44;0.01268789999812725;0.41032149999955436
45;0.012701600000582403;0.41014020000147866
46;0.01266599999871687;0.4100314999996044
47;0.012733999999909429;0.4107002000018838
48;0.012754100000165636;0.4104503000016848
49;0.012775099999998929;0.4197864000016125
50;0.012704299999313662;0.4130479999985255
51;0.012716400000499561;0.414259299999685
52;0.01271709999855375;0.4190441999999166
53;0.01275059999898076;0.41220090000206255
54;0.0127481000017724;0.42355509999833885
55;0.012710099999821978;0.4114649000002828
56;0.01274800000101095;0.4099430999995093
57;0.012737099998048507;0.40959619999921415
58;0.012702300002274569;0.4106193000006897
59;0.01274349999948754;0.41116040000270004
60;0.012781200002791593;0.40957410000191885
61;0.012811699998565018;0.41015970000080415
62;0.012723499999992782;0.4100399000017205
63;0.012698400001681875;0.40922520000094664
64;0.012754600000334904;0.4105261000004248
65;0.0125936999975238;0.41041450000193436
66;0.013356600000406615;0.4109152000019094
67;0.013483900002029259;0.41017009999995935
68;0.012744799998472445;0.4094758000028378
69;0.012708700000075623;0.41057089999958407
70;0.01273619999847142;0.41017940000165254
71;0.012724200001684949;0.4119427999976324
72;0.012724800002615666;0.4098362000004272
73;0.012747400000080233;0.409863699998823
74;0.012739800000417745;0.415548699998908
75;0.012744899999233894;0.4113136999985727
76;0.012727900000754744;0.4100555999975768
77;0.01270690000092145;0.41070009999748436
78;0.012774200000421843;0.4101498999989417
79;0.012731500002701068;0.4103475999982038
80;0.012712899999314686;0.4099830999984988
81;0.01271949999863864;0.41056879999814555
82;0.012674399997194996;0.4114729000029911
83;0.012660600001254352;0.41045780000058585
84;0.012742700000671903;0.4211402000000817
85;0.012726000000839122;0.410801400001219
86;0.012761499998305226;0.4116405000022496
87;0.012709000002359971;0.4107708999981696
88;0.012729900001431815;0.4176575999990746
89;0.012706500001513632;0.41738919999988866
90;0.012781999997969251;0.4146559000000707
91;0.012725100001262035;0.41729689999920083
92;0.012751499998557847;0.41310580000208574
93;0.012690099996689241;0.4188447999986238
94;0.01272860000244691;0.41169430000081775
95;0.012689700000919402;0.40975539999999455
96;0.01277470000059111;0.4100330000001122
97;0.01271919999999227;0.4100777999992715
98;0.012729699999908917;0.41057830000136164
99;0.012708099999144906;0.40993470000103116
100;0.012706000001344364;0.41127200000119046
101;0.012707300000329269;0.40985470000305213
102;0.012709000002359971;0.4084638999993331
103;0.012746699998388067;0.4107799999983399
104;0.012751900001603644;0.4094659000002139
105;0.0126778000012564;0.4103181999998924
106;0.012758900000335416;0.4096334999994724
107;0.012678499999310588;0.40940840000257595
108;0.012764899998728652;0.4104253000004974
109;0.012755700001434889;0.40940840000257595
110;0.012700600000243867;0.4105143999986467
111;0.012703100001090206;0.4091284000023734
112;0.012697099999058992;0.4096696000015072
113;0.012713699998130323;0.4105885999997554
114;0.012702899999567308;0.4096702999995614
115;0.012739100002363557;0.4139748999987205
116;0.01274589999957243;0.4095389000030991
117;0.012701100000413135;0.41035980000015115
118;0.012681399999564746;0.40910859999712557
119;0.012703699998382945;0.4099580000001879
120;0.01274109999940265;0.41020299999945564
121;0.012677700000494951;0.4089029000024311
122;0.012726600001769839;0.41080390000206535
123;0.01270469999872148;0.40950339999835705
124;0.012738299999909941;0.4094666999990295
125;0.012667999999393942;0.411169200000586
126;0.01274560000092606;0.41031979999752366
127;0.012717000001430279;0.4159428000020853
128;0.01273610000134795;0.4151662000003853
129;0.012698500002443325;0.4166631999978563
130;0.012723700001515681;0.41967039999872213
131;0.012722100000246428;0.4144289999967441
132;0.012759400000504684;0.41635219999807305
133;0.012749699999403674;0.4106766999975662
134;0.012754599996696925;0.41029770000022836
135;0.012702600000920938;0.41101049999997485
136;0.01273120000041672;0.4083126000004995
137;0.012697199999820441;0.4287512000009883
138;0.012741300000925548;0.4194031000006362
139;0.012739999998302665;0.4104875999983051
140;0.012696999998297542;0.4100068999978248
141;0.01272899999821675;0.4116422999977658
142;0.012720999999146443;0.4123465999982727
143;0.012730200000078185;0.4116257999994559
144;0.012691700001596473;0.41136099999857834
145;0.013143799998942995;0.41001780000078725
