iteration;gpu;cpu
0;0.06108909999602474;0.8767313000062131
1;0.01675709999835817;0.8780849999966449
2;0.01642330000322545;0.8704254000040237
3;0.016752900002757087;0.8683514000003925
4;0.01831280000624247;0.8666232000032323
5;0.016434999997727573;0.8678164000011748
6;0.01639380000415258;0.8656670000054874
7;0.016386799994506873;0.8691222999987076
8;0.016240699995250907;0.8638105999998515
9;0.0162175000004936;0.8698556000017561
10;0.016211300004215445;0.8633934999961639
11;0.01550380000117002;0.8644727000064449
12;0.014338599998154677;0.8677922999995644
13;0.014344399998662993;0.8714450999977998
14;0.01435969999874942;0.9505388999969
15;0.014348400000017136;0.8672941000040737
16;0.014365199996973388;0.8657466000004206
17;0.014334600004076492;0.8709043999988353
18;0.014320999995106831;0.8774380999966525
19;0.014282500000263099;0.8796603000009782
20;0.014275300003646407;0.8806254000010085
21;0.01428699999814853;0.8644979000018793
22;0.014254099995014258;0.8636455000014394
23;0.014245799997297581;0.8643669000011869
24;0.014274200002546422;0.8684494999979506
25;0.014255199996114243;0.8612758000017493
26;0.01423590000194963;0.8648185000056401
27;0.014240199998312164;0.8643923999989056
28;0.01425079999899026;0.8628381000016816
29;0.0142312000025413;0.8672936000002665
30;0.014241899996704888;0.8651528999980655
31;0.014258899995184038;0.8662091000005603
32;0.0142381000041496;0.8644361999977264
33;0.014244799996959046;0.8633164999992005
34;0.014266199999838136;0.8642794999977923
35;0.01423610000347253;0.8660318000038387
36;0.014259600000514183;0.876898299997265
37;0.014276399997470435;0.8818198000008124
38;0.014251000000513159;0.8764515000002575
39;0.014245099999243394;0.8664381999988109
40;0.014248999999836087;0.8656166000000667
41;0.014286799996625632;0.8621392999993986
42;0.014316500004497357;0.8683154000027571
43;0.014319200003228616;0.8639260999989347
44;0.014309400001366157;0.9069297999958508
45;0.014377000006788876;0.8643087000018568
46;0.0143956000028993;0.8650902999943355
47;0.01438629999756813;0.8670340000026044
48;0.014401700005691964;0.863283999999112
49;0.014387600000191014;0.866591400001198
50;0.014386899994860869;0.8665685000014491
51;0.01439389999723062;0.8664629000049899
52;0.014372099998581689;0.8704782999993768
53;0.014322400005767122;0.862735699993209
54;0.014333799997984897;0.8722610000040731
55;0.014346800002385862;0.8796394000019063
56;0.01433790000010049;0.8792128000059165
57;0.014353099999425467;0.8726729999980307
58;0.014320000002044253;0.866280000002007
59;0.014299099995696452;0.8649296999938088
60;0.01431589999992866;0.8665112000016961
61;0.01430459999392042;0.8674974999958067
62;0.014302499999757856;0.8634783000015887
63;0.014317299996037036;0.8643355000021984
64;0.014312200000858866;0.8617814000026556
65;0.014320499998575542;0.8660273999994388
66;0.014311600003566127;0.865552100003697
67;0.014309800004411954;0.8632615999958944
68;0.014326699994853698;0.8657500999979675
