iteration;gpu;cpu
0;0.025543199997628108;1.5566867999987153
1;0.025517199999740114;1.5523014000027615
2;0.02554010000312701;1.5655780000015511
3;0.02550160000100732;1.5484718000006978
4;0.025192900000547525;1.552728599999682
5;0.025180299999192357;1.5433459999985644
6;0.025185599999531405;1.5441664999998466
7;0.022632200001680758;1.5462774000006902
8;0.022253600000112783;1.5489339000014297
9;0.022257699998590397;1.560617999999522
10;0.022337600003083935;1.5416132999998808
11;0.022418499997002073;1.562014299997827
12;0.022436399998696288;1.5617032000009203
13;0.022442799996497342;1.5531519000032858
14;0.02244789999895147;1.547548899998219
15;0.02231989999927464;1.5503131999976176
16;0.022304400001303293;1.5437646999998833
17;0.022321199998259544;1.543534100001125
18;0.0224067000017385;1.5417139000019233
19;0.022481299998617033;1.546176199997717
20;0.022516900000482565;1.5590402999987418
21;0.022524100000737235;1.5492034000017156
22;0.022543899998709094;1.5631094000018493
23;0.02241409999987809;1.5514073000013013
24;0.022408200002246303;1.5610479000024498
25;0.022428800002671778;1.548448699999426
26;0.022443699999712408;1.5530796999992162
27;0.022425499999371823;1.5505112999999255
28;0.022422100002586376;1.5503263999999035
29;0.022420099998271326;1.5663340000028256
30;0.02242639999894891;1.5531642999994801
31;0.022422199999709846;1.5677671999983431
32;0.0228640000023006;1.5569457999990846
33;0.023710199999186443;1.557156800001394
34;0.02243540000199573;1.551677600000403
35;0.022524899999552872;1.5488783000000694
36;0.022529599998961203;1.5531660000015108
37;0.022526799999468494;1.549181000002136
38;0.022534499999892432;1.5659407999992254
