0;1065.857676744461;0.10917048847588001;0.7709576487541199;0.9318957924842834;0.762509822845459;0.8093549609184265;0.7709576487541199
1;673.2184069156647;0.03659729274422888;0.9064571261405945;0.9790157675743103;0.9054474830627441;0.9115991592407227;0.9064571857452393
2;672.228173494339;0.01916551558954011;0.9449636936187744;0.9904058575630188;0.9448023438453674;0.9473596811294556;0.9449636936187744
3;669.301305770874;0.011792353242028342;0.9650853872299194;0.995179295539856;0.9650052189826965;0.9666396379470825;0.9650853276252747
4;670.2972187995911;0.008100294984341467;0.9763218760490417;0.9972942471504211;0.9762290120124817;0.9775276780128479;0.976321816444397
5;669.5452132225037;0.005255994806621824;0.9851834177970886;0.998582124710083;0.9851590991020203;0.9856336116790771;0.9851834177970886
6;670.322527885437;0.003986384597770246;0.9890825152397156;0.9992910623550415;0.9890865683555603;0.9894723296165466;0.9890824556350708
7;671.7498905658722;0.002805194767126646;0.9926508069038391;0.9996691942214966;0.992649495601654;0.993041455745697;0.9926508069038391
8;670.4875481128693;0.0019970640860443923;0.9957464337348938;0.9998227953910828;0.9957436323165894;0.9958421587944031;0.9957464337348938
9;670.8256261348724;0.0015629562141715628;0.9965853095054626;0.9999172687530518;0.9965996742248535;0.9968397617340088;0.9965853691101074
