iteration;gpu;cpu
0;0.00947640000958927;4.106284599998617
1;0.012483300000894815;4.10874490000424
2;0.010636899998644367;4.098939700008486
3;0.00792810000712052;4.131604900001548
4;0.009633199995732866;4.111510699993232
5;0.009175500003038906;4.168878500000574
6;0.011199300002772361;4.32051859999774
7;0.00850150000769645;4.240204699992319
8;0.011244200009969063;4.24235589998716
9;0.011722400013240986;4.150022600006196
10;0.009120499991695397;4.134611600005883
11;0.008546800003387034;4.145524599996861
12;0.0081925999984378;4.114037099992856
13;0.007742099987808615;4.104936400006409
14;0.008199500007322058;4.127023399996688
15;0.007918199989944696;4.124582799995551
16;0.00837860000319779;4.171388200004003
17;0.007939300005091354;4.140184399991995
18;0.008078600003500469;4.162914000000455
19;0.007663099997444078;4.30751379999856
20;0.008008300006622449;4.5176422000076855
21;0.008152299997163936;4.301172899999074
22;0.007934299996122718;4.296991499999422
23;0.007975300002726726;4.220774000001256
24;0.008081100007984787;4.281201300007524
25;0.008084800007054582;4.217149899996002
26;0.007906599988928065;4.289596100003109
27;0.008056600010604598;4.198453600009088
28;0.007762700013699941;4.345103800005745
29;0.008303199996589683;4.484211500006495
30;0.007863100006943569;4.275040900000022
31;0.007956799992825836;4.222083700005896
32;0.007829900001524948;4.223174899991136
33;0.008173399997758679;4.2438770000007935
34;0.007821199993486516;4.232472100004088
35;0.009380300005432218;4.240630300002522
36;0.008124600004521199;4.233701899996959
37;0.008145299987518229;4.29695809999248
38;0.007830100003047846;4.233974200004013
39;0.008912299992516637;4.2160276000067824
40;0.008330500000738539;4.230429600007483
41;0.008044899994274601;4.29781269999512
42;0.007768299998133443;4.218695599993225
43;0.008078499988187104;4.337153699991177
44;0.007881800003815442;4.340979000000516
45;0.007988199999090284;4.253081000002567
46;0.007860400000936352;4.215386600000784
47;0.008090700008324347;4.207529200008139
48;0.007761300003039651;4.259841800012509
49;0.00813410000409931;4.213921799993841
50;0.007943400007206947;4.192557100002887
51;0.00830060000589583;4.1976499000011245
52;0.007891999994171783;4.251501999999164
53;0.008003399998415262;4.195326700006262
54;0.0077335999958449975;4.222781899996335
55;0.00832230001105927;4.183493099990301
56;0.007820900005754083;4.307292900004541
57;0.008532599997124635;4.2065539000032
58;0.007907899998826906;4.191904899998917
59;0.008239500006311573;4.224906399991596
60;0.007877899988670833;4.246528499992564
61;0.00791400000161957;4.188667700000224
62;0.008079000006546266;4.197934700001497
63;0.008742999998503365;4.214254999998957
64;0.007847799992305227;4.2413556999963475
65;0.008159100005286746;4.213722600004985
66;0.007821099992725067;4.192076799998176
67;0.008085099994787015;4.215962399990531
68;0.007746099989162758;4.206412100000307
69;0.008019600005354732;4.193587699992349
70;0.00785609999729786;4.221014000009745
71;0.00821400000131689;4.258499099989422
72;0.008014399994863197;4.200206199995591
73;0.009541100007481873;4.191983900003834
74;0.00816300000587944;4.196437799997511
75;0.007669700004043989;4.257304900005693
76;0.008031300007132813;4.231863399996655
77;0.007937200003652833;4.2148085000080755
78;0.008435700001427904;4.2065083000052255
79;0.008010799996554852;4.255072799991467
80;0.007917599999927916;4.2095023000001675
81;0.00814429999445565;4.21273349999683
82;0.007876799994846806;4.272626999998465
83;0.0077133000013418496;4.244089400002849
84;0.00835709999955725;4.207768599997507
85;0.007873000009567477;4.202325599995675
86;0.008057300001382828;4.233595799989416
87;0.008040200002142228;4.239275100000668
88;0.007941400006529875;4.204335100002936
89;0.007694899992202409;4.190191800007597
90;0.008079399995040148;4.235162299999502
91;0.008097500001895241;4.201432199988631
92;0.00887469999724999;4.205200999989756
93;0.008305199997266755;4.216908399990643
94;0.008018900000024587;4.232843400008278
95;0.00784879999991972;4.19731829999364
96;0.007652999993297271;4.198161499996786
97;0.0077369999926304445;4.199325099994894
98;0.007892900001024827;4.303578599996399
99;0.007733100006589666;4.197872799995821
100;0.008683700012625195;4.19615389998944
101;0.008362500011571683;4.283470399997896
102;0.007920199990621768;4.269631999995909
103;0.008485300000756979;4.199412100002519
104;0.00813110001035966;4.223087000005762
105;0.008667700007208623;4.237952399998903
106;0.00811690000409726;4.195208200006164
107;0.00779770000372082;4.1868131999945035
108;0.0076293000020086765;4.196320100003504
109;0.007861999998567626;4.278299099998549
110;0.0077132000005804;4.195995500005665
111;0.007821699997293763;4.180604099994525
112;0.007618499992531724;4.187198700004956
113;0.007689299993216991;4.225868800000171
114;0.00768360000802204;4.2004079000034835
115;0.007649100007256493;4.2017362999904435
116;0.007576799995149486;4.194833999994444
117;0.007784700006595813;4.237619999999879
118;0.007591200002934784;4.182615599987912
119;0.008173599999281578;4.180793099993025
120;0.007767899995087646;4.285511099995347
121;0.007744900009129196;4.21989749999193
122;0.007664200005820021;4.207451099995524
123;0.00790430000051856;4.26519219999318
124;0.007521599996834993;4.349021100002574
125;0.007974500011187047;4.213189899994177
126;0.007551599992439151;4.213405699993018
127;0.007953600012115203;4.192256200010888
128;0.007780200001434423;4.237592099991161
129;0.008040300002903678;4.1973004000028595
130;0.007688099998631515;4.187152300000889
131;0.00818740000249818;4.221033199995873
132;0.007569499997771345;4.246554400000605
133;0.00782210000033956;4.190667899994878
134;0.0075735999998869374;4.199864499998512
135;0.007513100004871376;4.204035500006285
136;0.0075791000126628205;4.234354300002451
137;0.008081899999524467;4.2244955000060145
138;0.007604700003867038;4.19042339999578
139;0.007817499994416721;4.22617409999657
140;0.007740400003967807;4.215591100000893
141;0.0077640000090468675;4.198820699995849
142;0.007474999991245568;4.213481200000388
